DESC_PROVINCIA,CENTRO_EXAMEN,CODIGO_AUTOESCUELA,NOMBRE_AUTOESCUELA,CODIGO_SECCION,MES,ANYO,TIPO_EXAMEN,NOMBRE_PERMISO,NUM_APTOS,NUM_APTOS_1conv,NUM_APTOS_2conv,NUM_APTOS_3o4conv,NUM_APTOS_5_o_mas_conv,NUM_NO_APTOS
Albacete,Albacete,AB0198,ALARCON,1,6,2017,PRUEBA TEÓRICA,B  ,3,2,1,0,0,0
Albacete,Albacete,AB0198,ALARCON,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,2,1,1,0,2
Albacete,Albacete,AB0220,ALBA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EC ,1,1,0,0,0,0
Albacete,Albacete,AB0220,ALBA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,2,1,1,0,0,0
Albacete,Albacete,AB0220,ALBA,1,6,2017,PRUEBA ESPECÍFICO,A2 ,2,2,0,0,0,0
Albacete,Albacete,AB0220,ALBA,1,6,2017,PRUEBA DESTREZA,EC ,1,1,0,0,0,0
Albacete,Albacete,AB0220,ALBA,1,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0220,ALBA,1,6,2017,PRUEBA DESTREZA,C  ,0,0,0,0,0,1
Albacete,Albacete,AB0220,ALBA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,0,1,1,0,1
Albacete,Albacete,AB0220,ALBA,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,0,0,0,0,0,1
Albacete,Albacete,AB0220,ALBA,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,1,1,0,1,1
Albacete,Albacete,AB0220,ALBA,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0220,ALBA,2,6,2017,PRUEBA ESPECÍFICO,C  ,1,1,0,0,0,0
Albacete,Albacete,AB0220,ALBA,2,6,2017,PRUEBA DESTREZA,C  ,1,1,0,0,0,1
Albacete,Albacete,AB0063,ALMIRO,1,6,2017,PRUEBA ESPECÍFICO,D  ,1,1,0,0,0,0
Albacete,Albacete,AB0063,ALMIRO,1,6,2017,PRUEBA ESPECÍFICO,C  ,1,1,0,0,0,0
Albacete,Albacete,AB0063,ALMIRO,1,6,2017,PRUEBA DESTREZA,C  ,1,0,1,0,0,0
Albacete,Albacete,AB0063,ALMIRO,1,6,2017,PRUEBA TEÓRICA,B  ,2,1,0,0,1,4
Albacete,Albacete,AB0063,ALMIRO,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0063,ALMIRO,5,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0063,ALMIRO,5,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0203,APTO TRAINING,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0203,APTO TRAINING,1,6,2017,PRUEBA TEÓRICA,B  ,1,0,0,1,0,0
Albacete,Albacete,AB0203,APTO TRAINING,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,1
Albacete,Albacete,AB0203,APTO TRAINING,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0205,ATIENZA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,0,1,0,1,1
Albacete,Albacete,AB0210,AUTOESCUELA GP,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B96,1,0,1,0,0,0
Albacete,Albacete,AB0210,AUTOESCUELA GP,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,1,0,0,2
Albacete,Albacete,AB0202,AUTOESCUELA LOS LLANOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,0,1,0,2
Albacete,Albacete,AB0202,AUTOESCUELA LOS LLANOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0192,AUTOESCUELA RUIZ,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,1
Albacete,Albacete,AB0140,AVENIDA JESUS Y FRANCISCO SL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,2,2,0,0,0,0
Albacete,Albacete,AB0140,AVENIDA JESUS Y FRANCISCO SL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,2,2,0,0,3
Albacete,Albacete,AB0140,AVENIDA JESUS Y FRANCISCO SL,1,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0140,AVENIDA JESUS Y FRANCISCO SL,1,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0214,BIANCO,1,6,2017,PRUEBA TEÓRICA,B  ,2,2,0,0,0,0
Albacete,Albacete,AB0214,BIANCO,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,2
Albacete,Albacete,AB0080,CIMA,1,6,2017,PRUEBA TEÓRICA,B  ,1,0,0,0,1,1
Albacete,Albacete,AB0080,CIMA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete,CU0015,CRISCE,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,4,2,0,2,0,2
Albacete,Albacete,CU0015,CRISCE,3,6,2017,PRUEBA DESTREZA,C  ,1,0,0,1,0,0
Albacete,Albacete,CU0015,CRISCE,3,6,2017,PRUEBA DESTREZA,EC ,1,0,0,1,0,0
Albacete,Albacete,CU0015,CRISCE,3,6,2017,PRUEBA ESPECÍFICO,EC ,1,1,0,0,0,0
Albacete,Albacete,CU0015,CRISCE,3,6,2017,PRUEBA ESPECÍFICO,AM ,3,3,0,0,0,0
Albacete,Albacete,CU0015,CRISCE,3,6,2017,PRUEBA TEÓRICA,B  ,4,4,0,0,0,0
Albacete,Albacete,CU0015,CRISCE,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,1,1,0,0,0,1
Albacete,Albacete,AB0082,DON QUIJOTE,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0082,DON QUIJOTE,2,6,2017,PRUEBA TEÓRICA,B  ,2,1,1,0,0,1
Albacete,Albacete,AB0222,EN RUTA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,0,0,1,1,0
Albacete,Albacete,AB0222,EN RUTA,1,6,2017,PRUEBA TEÓRICA,B  ,1,0,1,0,0,1
Albacete,Albacete,AB0121,GOMEZ,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,0,0,1,0
Albacete,Albacete,AB0121,GOMEZ,1,6,2017,PRUEBA TEÓRICA,B  ,3,3,0,0,0,3
Albacete,Albacete,AB0121,GOMEZ,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EC ,1,1,0,0,0,0
Albacete,Albacete,AB0184,HERREROS,2,6,2017,PRUEBA TEÓRICA,B  ,5,3,2,0,0,2
Albacete,Albacete,AB0056,HINAREJOS,1,6,2017,PRUEBA ESPECÍFICO,C  ,1,1,0,0,0,0
Albacete,Albacete,AB0056,HINAREJOS,1,6,2017,PRUEBA DESTREZA,B96,1,1,0,0,0,2
Albacete,Albacete,AB0056,HINAREJOS,1,6,2017,PRUEBA TEÓRICA,B  ,2,2,0,0,0,2
Albacete,Albacete,AB0056,HINAREJOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,0,0,1,1
Albacete,Albacete,AB0056,HINAREJOS,1,6,2017,PRUEBA DESTREZA,C  ,1,1,0,0,0,0
Albacete,Albacete,AB0056,HINAREJOS,1,6,2017,PRUEBA ESPECÍFICO,EC ,1,0,1,0,0,0
Albacete,Albacete,AB0129,JAGUAR SL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,0,1,0,1
Albacete,Albacete,AB0129,JAGUAR SL,1,6,2017,PRUEBA TEÓRICA,B  ,1,0,0,1,0,0
Albacete,Albacete,AB0129,JAGUAR SL,2,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0132,JIMAR SL,1,6,2017,PRUEBA ESPECÍFICO,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0132,JIMAR SL,1,6,2017,PRUEBA ESPECÍFICO,EC ,1,1,0,0,0,0
Albacete,Albacete,AB0132,JIMAR SL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0132,JIMAR SL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,1,0,1,0,0,0
Albacete,Albacete,AB0141,LA RODA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0141,LA RODA,1,6,2017,PRUEBA TEÓRICA,B  ,1,0,1,0,0,3
Albacete,Albacete,AB0141,LA RODA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,2,0,1,0,0
Albacete,Albacete,AB0119,LINEAL S L,1,6,2017,PRUEBA TEÓRICA,B  ,4,4,0,0,0,1
Albacete,Albacete,AB0119,LINEAL S L,1,6,2017,PRUEBA DESTREZA,A2 ,0,0,0,0,0,1
Albacete,Albacete,AB0119,LINEAL S L,1,6,2017,PRUEBA ESPECÍFICO,C  ,1,0,1,0,0,0
Albacete,Albacete,AB0119,LINEAL S L,1,6,2017,PRUEBA ESPECÍFICO,C1 ,0,0,0,0,0,1
Albacete,Albacete,AB0119,LINEAL S L,1,6,2017,PRUEBA DESTREZA,C1 ,1,0,1,0,0,1
Albacete,Albacete,AB0119,LINEAL S L,1,6,2017,PRUEBA DESTREZA,EC ,1,1,0,0,0,0
Albacete,Albacete,AB0119,LINEAL S L,1,6,2017,PRUEBA ESPECÍFICO,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0119,LINEAL S L,2,6,2017,PRUEBA TEÓRICA,B  ,1,0,1,0,0,1
Albacete,Albacete,AB0119,LINEAL S L,3,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0119,LINEAL S L,4,6,2017,PRUEBA DESTREZA,AM ,1,0,0,1,0,0
Albacete,Albacete,AB0119,LINEAL S L,4,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,0
Albacete,Albacete,AB0162,LJ EUROPA,1,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,0
Albacete,Albacete,AB0162,LJ EUROPA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0162,LJ EUROPA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,2,2,0,0,0,0
Albacete,Albacete,AB0162,LJ EUROPA,1,6,2017,PRUEBA DESTREZA,A2 ,1,0,0,0,1,0
Albacete,Albacete,AB0228,MOTOESCUELA TRANSFOR,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,1,1,0,0,0,0
Albacete,Albacete,AB0228,MOTOESCUELA TRANSFOR,1,6,2017,PRUEBA ESPECÍFICO,A1 ,2,1,0,1,0,0
Albacete,Albacete,AB0228,MOTOESCUELA TRANSFOR,1,6,2017,PRUEBA DESTREZA,A2 ,0,0,0,0,0,1
Albacete,Albacete,AB0228,MOTOESCUELA TRANSFOR,1,6,2017,PRUEBA TEÓRICA,A1 ,0,0,0,0,0,2
Albacete,Albacete,AB0228,MOTOESCUELA TRANSFOR,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0131,NOVEL SL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,1
Albacete,Albacete,AB0131,NOVEL SL,1,6,2017,PRUEBA DESTREZA,A2 ,0,0,0,0,0,1
Albacete,Albacete,AB0131,NOVEL SL,1,6,2017,PRUEBA ESPECÍFICO,A2 ,3,3,0,0,0,2
Albacete,Albacete,AB0131,NOVEL SL,1,6,2017,PRUEBA TEÓRICA,B  ,1,0,1,0,0,2
Albacete,Albacete,AB0131,NOVEL SL,1,6,2017,PRUEBA DESTREZA,B96,1,1,0,0,0,0
Albacete,Albacete,AB0131,NOVEL SL,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,0,0,1,0
Albacete,Albacete,AB0131,NOVEL SL,3,6,2017,PRUEBA TEÓRICA,B  ,3,2,1,0,0,0
Albacete,Albacete,AB0131,NOVEL SL,3,6,2017,PRUEBA DESTREZA,EC ,0,0,0,0,0,1
Albacete,Albacete,AB0131,NOVEL SL,4,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0215,NUEVO AVANCE,1,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0033,PAÑOS,1,6,2017,PRUEBA TEÓRICA,A1 ,1,1,0,0,0,0
Albacete,Albacete,AB0033,PAÑOS,1,6,2017,PRUEBA TEÓRICA,B  ,5,4,1,0,0,1
Albacete,Albacete,AB0033,PAÑOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0033,PAÑOS,1,6,2017,PRUEBA DESTREZA,EC ,2,0,1,1,0,1
Albacete,Albacete,AB0033,PAÑOS,1,6,2017,PRUEBA ESPECÍFICO,A1 ,1,1,0,0,0,0
Albacete,Albacete,AB0033,PAÑOS,3,6,2017,PRUEBA TEÓRICA,B  ,3,3,0,0,0,0
Albacete,Albacete,AB0033,PAÑOS,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,0,1,0,0
Albacete,Albacete,AB0033,PAÑOS,4,6,2017,PRUEBA TEÓRICA,B  ,2,2,0,0,0,0
Albacete,Albacete,AB0033,PAÑOS,4,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,0,1,0,0
Albacete,Albacete,AB0033,PAÑOS,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,D  ,1,0,0,1,0,0
Albacete,Albacete,AB0033,PAÑOS,5,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0033,PAÑOS,5,6,2017,PRUEBA TEÓRICA,B  ,1,0,1,0,0,2
Albacete,Albacete,AB0033,PAÑOS,5,6,2017,PRUEBA ESPECÍFICO,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0033,PAÑOS,5,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,1
Albacete,Albacete,AB0033,PAÑOS,5,6,2017,PRUEBA ESPECÍFICO,C  ,2,1,0,1,0,0
Albacete,Albacete,AB0189,PYD HINAREJOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,0,0,0,0,0,1
Albacete,Albacete,AB0189,PYD HINAREJOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,2,2,0,0,0,0
Albacete,Albacete,AB0189,PYD HINAREJOS,1,6,2017,PRUEBA DESTREZA,A2 ,2,0,1,0,1,1
Albacete,Albacete,AB0189,PYD HINAREJOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EC ,1,1,0,0,0,1
Albacete,Albacete,AB0189,PYD HINAREJOS,1,6,2017,PRUEBA ESPECÍFICO,EC ,1,1,0,0,0,0
Albacete,Albacete,AB0189,PYD HINAREJOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A1 ,1,1,0,0,0,0
Albacete,Albacete,AB0189,PYD HINAREJOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,7,0,0,5,2,4
Albacete,Albacete,AB0189,PYD HINAREJOS,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,1,0,0,1,0,0
Albacete,Albacete,AB0189,PYD HINAREJOS,2,6,2017,PRUEBA DESTREZA,EC ,0,0,0,0,0,1
Albacete,Albacete,AB0189,PYD HINAREJOS,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EC ,1,0,0,0,1,0
Albacete,Albacete,AB0189,PYD HINAREJOS,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0098,RACING SL,1,6,2017,PRUEBA TEÓRICA,B  ,2,2,0,0,0,0
Albacete,Albacete,AB0098,RACING SL,1,6,2017,PRUEBA DESTREZA,A2 ,2,0,0,2,0,1
Albacete,Albacete,AB0144,SAN PABLO,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,2,2,0,0,0,0
Albacete,Albacete,AB0144,SAN PABLO,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,1,0,0,0
Albacete,Albacete,AB0144,SAN PABLO,1,6,2017,PRUEBA TEÓRICA,B  ,3,1,2,0,0,1
Albacete,Albacete,AB0211,TERGO,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,1
Albacete,Albacete,AB0216,TEST,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0216,TEST,1,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,0
Albacete,Albacete,AB0000,TURNO LIBRE,2,6,2017,PRUEBA DESTREZA,AM ,1,1,0,0,0,0
Albacete,Albacete,AB0153,VIAL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,1
Albacete,Albacete,AB0153,VIAL,1,6,2017,PRUEBA ESPECÍFICO,A2 ,2,2,0,0,0,1
Albacete,Albacete,AB0153,VIAL,1,6,2017,PRUEBA TEÓRICA,B  ,5,4,0,1,0,0
Albacete,Albacete,AB0153,VIAL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,2
Albacete,Albacete,AB0153,VIAL,1,6,2017,PRUEBA DESTREZA,A2 ,2,0,0,2,0,0
Albacete,Albacete,AB0153,VIAL,3,6,2017,PRUEBA ESPECÍFICO,C  ,1,1,0,0,0,0
Albacete,Albacete,AB0153,VIAL,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,EC ,1,1,0,0,0,0
Albacete,Albacete,AB0153,VIAL,3,6,2017,PRUEBA ESPECÍFICO,EC ,1,1,0,0,0,0
Albacete,Albacete,AB0153,VIAL,3,6,2017,PRUEBA DESTREZA,EC ,1,0,1,0,0,2
Albacete,Albacete,AB0153,VIAL,3,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,0,1,0,1
Albacete,Albacete,AB0156,ZAFIRO,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,4
Albacete,Albacete,AB0126,ZAMORA,1,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0126,ZAMORA,1,6,2017,PRUEBA ESPECÍFICO,A2 ,1,1,0,0,0,0
Albacete,Albacete,AB0126,ZAMORA,1,6,2017,PRUEBA TEÓRICA,B  ,4,4,0,0,0,3
Albacete,Albacete,AB0126,ZAMORA,1,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0198,ALARCON,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0198,ALARCON,1,6,2017,PRUEBA TEÓRICA,B  ,5,5,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0198,ALARCON,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,0,0,0,0,0,5
Albacete,Albacete ( municipio sin especificar) ,AB0220,ALBA,1,6,2017,PRUEBA TEÓRICA,B  ,4,4,0,0,0,2
Albacete,Albacete ( municipio sin especificar) ,AB0220,ALBA,1,6,2017,PRUEBA ESPECÍFICO,A2 ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0220,ALBA,1,6,2017,PRUEBA DESTREZA,C  ,1,0,1,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0220,ALBA,1,6,2017,PRUEBA ESPECÍFICO,C  ,0,0,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0220,ALBA,1,6,2017,PRUEBA ESPECÍFICO,EC ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0220,ALBA,1,6,2017,PRUEBA DESTREZA,EC ,0,0,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0220,ALBA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,0,1,0,0,2
Albacete,Albacete ( municipio sin especificar) ,AB0220,ALBA,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0063,ALMIRO,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,C  ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0063,ALMIRO,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,2,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0063,ALMIRO,1,6,2017,PRUEBA TEÓRICA,B  ,3,2,0,1,0,3
Albacete,Albacete ( municipio sin especificar) ,AB0063,ALMIRO,1,6,2017,PRUEBA DESTREZA,C  ,2,2,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0063,ALMIRO,5,6,2017,PRUEBA ESPECÍFICO,A1 ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0063,ALMIRO,5,6,2017,PRUEBA TEÓRICA,A1 ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0063,ALMIRO,5,6,2017,PRUEBA TEÓRICA,B  ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0063,ALMIRO,5,6,2017,PRUEBA ESPECÍFICO,AM ,2,2,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0063,ALMIRO,5,6,2017,PRUEBA DESTREZA,AM ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0063,ALMIRO,5,6,2017,PRUEBA ESPECÍFICO,A2 ,0,0,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0203,APTO TRAINING,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0203,APTO TRAINING,1,6,2017,PRUEBA ESPECÍFICO,AM ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0203,APTO TRAINING,1,6,2017,PRUEBA TEÓRICA,B  ,8,7,0,1,0,2
Albacete,Albacete ( municipio sin especificar) ,AB0203,APTO TRAINING,1,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0203,APTO TRAINING,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,3,3,0,0,0,4
Albacete,Albacete ( municipio sin especificar) ,AB0203,APTO TRAINING,2,6,2017,PRUEBA DESTREZA,A2 ,1,0,1,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0203,APTO TRAINING,2,6,2017,PRUEBA TEÓRICA,B  ,3,3,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0203,APTO TRAINING,2,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0205,ATIENZA,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,2
Albacete,Albacete ( municipio sin especificar) ,AB0205,ATIENZA,1,6,2017,PRUEBA TEÓRICA,B  ,3,3,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0230,AUTOESCUELA CARNEBOK COM,1,6,2017,PRUEBA TEÓRICA,B  ,4,3,1,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0210,AUTOESCUELA GP,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,1,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0210,AUTOESCUELA GP,1,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0210,AUTOESCUELA GP,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0210,AUTOESCUELA GP,1,6,2017,PRUEBA TEÓRICA,B  ,2,2,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0202,AUTOESCUELA LOS LLANOS,1,6,2017,PRUEBA TEÓRICA,B  ,3,2,1,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0202,AUTOESCUELA LOS LLANOS,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,1,1,0,0,0,3
Albacete,Albacete ( municipio sin especificar) ,AB0202,AUTOESCUELA LOS LLANOS,1,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0192,AUTOESCUELA RUIZ,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,A2 ,1,1,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0192,AUTOESCUELA RUIZ,1,6,2017,PRUEBA DESTREZA,A2 ,1,1,0,0,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0192,AUTOESCUELA RUIZ,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,2,0,0,0,2
Albacete,Albacete ( municipio sin especificar) ,AB0192,AUTOESCUELA RUIZ,1,6,2017,PRUEBA ESPECÍFICO,A2 ,2,2,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0192,AUTOESCUELA RUIZ,1,6,2017,PRUEBA TEÓRICA,B  ,4,1,2,1,0,1
Albacete,Albacete ( municipio sin especificar) ,AB0140,AVENIDA JESUS Y FRANCISCO SL,1,6,2017,PRUEBA DESTREZA,A2 ,1,0,1,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0140,AVENIDA JESUS Y FRANCISCO SL,1,6,2017,PRUEBA TEÓRICA,B  ,3,3,0,0,0,0
Albacete,Albacete ( municipio sin especificar) ,AB0140,AVENIDA JESUS Y FRANCISCO SL,1,6,2017,PRUEBA CONDUCCIÓN Y CIRCULACIÓN,B  ,2,1,1,0,0,0
